Order_ID,Order_Date,Customer_ID,State,City,Category,Product,Quantity,Unit_Price,Discount_%,Sales,Profit,Payment_Method
103661,2023-01-24,CUST1176,Madhya Pradesh,Indore,Clothing,Jacket,4,3500,20.0,11200.0,3149.24,Card
103662,2024-04-26,CUST1171,Rajasthan,Kota,Home,Mixer,2,2800,15.0,4760.0,514.68,Net Banking
103663,2024-09-06,CUST1093,Haryana,Gurugram,Home,Mixer,4,2800,0.0,11200.0,1766.35,Card
103664,2024-04-17,CUST1129,Gujarat,Ahmedabad,Home,Mixer,2,2800,20.0,4480.0,761.58,Cash
103665,2024-05-27,CUST1228,Maharashtra,Pune,Clothing,Jacket,1,3500,5.0,3325.0,828.95,UPI
103666,2024-10-05,CUST1207,Uttar Pradesh,Lucknow,Clothing,Jacket,5,3500,0.0,17500.0,5208.68,Cash
103667,2024-04-10,CUST1270,Rajasthan,Kota,Electronics,Laptop,4,55000,10.0,198000.0,35573.88,Card
103668,2023-08-22,CUST1130,Haryana,Gurugram,Clothing,Jeans,5,1800,10.0,8100.0,2017.51,Wallet
103669,2023-01-08,CUST1149,Karnataka,Bengaluru,Clothing,Jeans,2,1800,15.0,3060.0,557.46,Cash
103670,2025-06-06,CUST1231,Rajasthan,Jaipur,Furniture,Desk,2,8000,20.0,12800.0,2680.89,Wallet
103671,2025-02-01,CUST1265,Maharashtra,Mumbai,Furniture,Sofa,4,25000,10.0,90000.0,13257.39,Cash
103672,2024-08-24,CUST1110,Haryana,Gurugram,Clothing,Jeans,3,1800,0.0,5400.0,1121.57,UPI
103673,2024-12-31,CUST1175,Karnataka,Bengaluru,Furniture,Chair,1,3500,15.0,2975.0,542.71,Card
103674,2025-05-03,CUST1019,Gujarat,Surat,Home,Cookware,5,4500,0.0,22500.0,5278.47,Card
103675,2024-01-02,CUST1204,Rajasthan,Jaipur,Home,Fan,2,2200,5.0,4180.0,292.79,Cash
103676,2023-10-09,CUST1030,Uttar Pradesh,Lucknow,Clothing,T-Shirt,2,800,0.0,1600.0,148.54,Card
103677,2024-10-05,CUST1182,Gujarat,Ahmedabad,Home,Mixer,2,2800,0.0,5600.0,680.13,Card
103678,2024-11-11,CUST1272,Punjab,Ludhiana,Electronics,Keyboard,1,1200,0.0,1200.0,123.78,Card
103679,2023-05-08,CUST1016,Rajasthan,Kota,Electronics,Monitor,5,12000,5.0,57000.0,9972.24,Wallet
103680,2023-08-11,CUST1264,Haryana,Gurugram,Furniture,Chair,3,3500,10.0,9450.0,1521.03,Cash
103681,2025-01-03,CUST1168,Maharashtra,Mumbai,Home,Fan,5,2200,15.0,9350.0,1511.1,Cash
103682,2025-05-30,CUST1096,Gujarat,Ahmedabad,Furniture,Sofa,1,25000,10.0,22500.0,3106.29,Wallet
103683,2023-04-11,CUST1258,Madhya Pradesh,Indore,Furniture,Desk,3,8000,5.0,22800.0,4575.37,Cash
103684,2023-12-13,CUST1021,Tamil Nadu,Chennai,Furniture,Desk,3,8000,15.0,20400.0,4286.56,Card
103685,2023-09-26,CUST1256,Madhya Pradesh,Indore,Electronics,Laptop,5,55000,15.0,233750.0,41644.77,Net Banking
103686,2023-04-28,CUST1166,Punjab,Ludhiana,Home,Mixer,3,2800,0.0,8400.0,1366.66,UPI
103687,2023-12-07,CUST1013,Tamil Nadu,Chennai,Furniture,Sofa,3,25000,10.0,67500.0,10056.52,Net Banking
103688,2023-12-07,CUST1260,Karnataka,Bengaluru,Home,Cookware,3,4500,10.0,12150.0,2700.28,Wallet
103689,2023-12-04,CUST1153,Delhi,Delhi,Electronics,Laptop,5,55000,5.0,261250.0,46777.61,Net Banking
103690,2023-07-04,CUST1189,Punjab,Ludhiana,Home,Cookware,4,4500,15.0,15300.0,3363.51,Cash
103691,2025-01-24,CUST1127,Uttar Pradesh,,Electronics,Mouse,2,700,,1120.0,,
103692,2025-06-14,CUST1169,Uttar Pradesh,,Home,Cookware,1,4500,,4500.0,,
103693,2025-01-06,CUST1054,Tamil Nadu,Chennai,Clothing,Jacket,3,3500,20.0,8400.0,2234.63,Net Banking
103694,2024-05-15,CUST1060,Karnataka,Bengaluru,Home,Mixer,2,2800,20.0,4480.0,549.45,Card
103695,2025-03-06,CUST1230,Karnataka,Bengaluru,Clothing,Jeans,5,1800,5.0,8550.0,2096.44,Net Banking
103696,2023-06-08,CUST1078,Tamil Nadu,Chennai,Home,Fan,5,2200,0.0,11000.0,1874.23,Net Banking
103697,2023-10-17,CUST1188,Karnataka,Bengaluru,Furniture,Sofa,4,25000,15.0,85000.0,12337.63,UPI
103698,2024-01-09,CUST1172,Rajasthan,Jaipur,Furniture,Desk,1,8000,15.0,6800.0,1293.46,Wallet
103699,2024-01-08,CUST1222,Madhya Pradesh,Indore,Furniture,Desk,3,8000,10.0,21600.0,4302.52,Card
103700,2024-11-04,CUST1247,Maharashtra,Pune,Electronics,Monitor,5,12000,5.0,57000.0,9852.55,Net Banking
103701,2023-11-05,CUST1297,Madhya Pradesh,Indore,Home,Cookware,1,4500,20.0,3600.0,472.62,UPI
103702,2024-01-15,CUST1168,Maharashtra,Mumbai,Electronics,Monitor,1,12000,10.0,10800.0,1680.86,Net Banking
103703,2024-07-23,CUST1196,Uttar Pradesh,Lucknow,Clothing,T-Shirt,1,800,20.0,640.0,73.62,UPI
103704,2023-01-26,CUST1045,Haryana,Gurugram,Furniture,Chair,4,3500,0.0,14000.0,2459.2,UPI
103705,2024-01-14,CUST1104,Madhya Pradesh,Indore,Clothing,Jeans,5,1800,5.0,8550.0,2473.22,Card
103706,2023-07-14,CUST1121,Rajasthan,Jaipur,Electronics,Mouse,4,700,10.0,2520.0,305.01,Card
103707,2024-11-12,CUST1120,Rajasthan,Jaipur,Home,Mixer,4,2800,20.0,8960.0,1332.66,Wallet
103708,2023-10-18,CUST1230,Haryana,Gurugram,Home,Cookware,2,4500,0.0,9000.0,1872.3,Wallet
103709,2023-10-07,CUST1069,Tamil Nadu,,Electronics,Monitor,4,12000,,40800.0,,
103710,2025-02-23,CUST1207,Delhi,Delhi,Furniture,Desk,5,8000,0.0,40000.0,8666.14,Net Banking
103711,2023-01-31,CUST1131,Tamil Nadu,Chennai,Clothing,Jeans,3,1800,5.0,5130.0,1365.33,Net Banking
103712,2024-03-28,CUST1167,Madhya Pradesh,Indore,Furniture,Sofa,2,25000,15.0,42500.0,6142.09,Wallet
103713,2024-06-23,CUST1228,Punjab,Ludhiana,Electronics,Monitor,4,12000,10.0,43200.0,7586.0,UPI
103714,2025-04-09,CUST1167,Maharashtra,Pune,Clothing,Jeans,4,1800,20.0,5760.0,1565.81,Cash
103715,2023-06-06,CUST1193,Maharashtra,Pune,Home,Fan,3,2200,5.0,6270.0,1073.99,Wallet
103716,2025-04-07,CUST1265,Tamil Nadu,Chennai,Electronics,Monitor,3,12000,20.0,28800.0,4945.77,UPI
103717,2024-10-27,CUST1069,Delhi,Delhi,Electronics,Mouse,2,700,20.0,1120.0,-69.25,Cash
103718,2023-08-01,CUST1117,Delhi,Delhi,Home,Cookware,4,4500,5.0,17100.0,3952.05,Net Banking
103719,2023-11-05,CUST1266,Maharashtra,Pune,Clothing,T-Shirt,4,800,0.0,3200.0,848.63,Cash
103720,2024-01-30,CUST1166,Punjab,Ludhiana,Home,Cookware,2,4500,0.0,9000.0,1962.46,Net Banking
103721,2023-01-03,CUST1027,Haryana,Gurugram,Home,Cookware,3,4500,15.0,11475.0,2451.27,Cash
103722,2023-09-19,CUST1135,Uttar Pradesh,Lucknow,Clothing,T-Shirt,2,800,15.0,1360.0,308.49,Card
103723,2023-09-19,CUST1222,Rajasthan,Kota,Home,Mixer,2,2800,15.0,4760.0,717.01,Cash
103724,2023-03-31,CUST1261,Rajasthan,Jaipur,Furniture,Desk,3,8000,5.0,22800.0,4834.67,Net Banking
103725,2023-11-30,CUST1042,Karnataka,Bengaluru,Home,Fan,4,2200,0.0,8800.0,1511.18,Wallet
103726,2023-08-30,CUST1114,Tamil Nadu,Chennai,Electronics,Keyboard,1,1200,10.0,1080.0,-94.71,Cash
103727,2025-05-02,CUST1095,Punjab,Ludhiana,Clothing,T-Shirt,5,800,0.0,4000.0,939.4,Wallet
103728,2024-12-09,CUST1024,Delhi,Delhi,Home,Fan,4,2200,5.0,8360.0,1152.57,Cash
103729,2025-01-31,CUST1258,Gujarat,Ahmedabad,Furniture,Chair,2,3500,20.0,5600.0,889.0,Wallet
103730,2023-03-25,CUST1270,Karnataka,Bengaluru,Electronics,Monitor,1,12000,0.0,12000.0,2052.89,Cash
103731,2023-01-22,CUST1170,Tamil Nadu,Chennai,Clothing,Jeans,3,1800,20.0,4320.0,967.84,Card
103732,2023-04-26,CUST1148,Madhya Pradesh,,Home,Mixer,2,2800,,5040.0,,
103733,2024-05-05,CUST1187,Punjab,Ludhiana,Clothing,Jacket,2,3500,0.0,7000.0,1907.62,UPI
103734,2023-05-24,CUST1055,Rajasthan,Jaipur,Furniture,Chair,4,3500,0.0,14000.0,2346.29,Net Banking
103735,2024-04-02,CUST1122,Uttar Pradesh,Lucknow,Home,Fan,3,2200,5.0,6270.0,951.47,Card
103736,2023-09-12,CUST1044,Madhya Pradesh,Indore,Electronics,Keyboard,2,1200,0.0,2400.0,278.44,Card
103737,2023-07-26,CUST1205,Tamil Nadu,Chennai,Home,Fan,4,2200,10.0,7920.0,1296.61,UPI
103738,2023-09-14,CUST1232,Rajasthan,Kota,Home,Fan,3,2200,20.0,5280.0,557.12,Cash
103739,2024-11-21,CUST1123,Uttar Pradesh,Lucknow,Clothing,Jeans,2,1800,15.0,3060.0,465.59,Net Banking
103740,2023-01-08,CUST1182,Uttar Pradesh,Lucknow,Home,Cookware,1,4500,5.0,4275.0,925.27,Net Banking
103741,2023-03-19,CUST1036,Rajasthan,Kota,Home,Mixer,4,2800,20.0,8960.0,1533.94,Card
103742,2023-09-04,CUST1186,Madhya Pradesh,Indore,Electronics,Laptop,4,55000,15.0,187000.0,33245.41,Card
103743,2025-01-21,CUST1298,Karnataka,Bengaluru,Furniture,Sofa,2,25000,0.0,50000.0,7211.62,Cash
103744,2023-07-12,CUST1074,Rajasthan,Kota,Electronics,Monitor,3,12000,15.0,30600.0,5196.24,UPI
103745,2024-02-27,CUST1270,Delhi,Delhi,Furniture,Chair,2,3500,10.0,6300.0,902.47,Cash
103746,2023-11-08,CUST1035,Rajasthan,Jaipur,Clothing,Jacket,1,3500,20.0,2800.0,521.67,UPI
103747,2023-04-11,CUST1025,Haryana,Gurugram,Clothing,Jacket,3,3500,20.0,8400.0,2287.42,Wallet
103748,2024-03-02,CUST1103,Karnataka,Bengaluru,Furniture,Chair,3,3500,15.0,8925.0,1634.08,Card
103749,2025-06-10,CUST1027,Punjab,Ludhiana,Electronics,Keyboard,4,1200,10.0,4320.0,690.94,UPI
103750,2023-02-03,CUST1075,Maharashtra,Pune,Clothing,T-Shirt,4,800,10.0,2880.0,539.92,UPI
103751,2023-12-16,CUST1086,Rajasthan,Jaipur,Home,Mixer,3,2800,15.0,7140.0,1009.49,Wallet
103752,2025-05-17,CUST1276,Gujarat,Surat,Furniture,Chair,5,3500,15.0,14875.0,2636.13,Cash
103753,2023-12-30,CUST1048,Tamil Nadu,Chennai,Home,Cookware,1,4500,15.0,3825.0,699.26,Net Banking
103754,2024-12-03,CUST1177,Rajasthan,Jaipur,Furniture,Sofa,5,25000,5.0,118750.0,17321.04,Cash
103755,2023-03-17,CUST1249,Maharashtra,Mumbai,Electronics,Monitor,5,12000,20.0,48000.0,8267.14,Wallet
103756,2023-02-14,CUST1197,Rajasthan,Kota,Furniture,Desk,3,8000,15.0,20400.0,4112.79,Cash
103757,2024-01-13,CUST1239,Madhya Pradesh,Indore,Clothing,Jeans,2,1800,10.0,3240.0,502.87,UPI
103758,2025-06-09,CUST1006,Madhya Pradesh,Indore,Home,Fan,3,2200,0.0,6600.0,961.62,Net Banking
103759,2025-04-18,CUST1081,Uttar Pradesh,Lucknow,Clothing,Jeans,2,1800,5.0,3420.0,714.56,Net Banking
103760,2025-06-04,CUST1010,Gujarat,Surat,Electronics,Mouse,4,700,0.0,2800.0,419.36,UPI
103761,2025-05-14,CUST1292,Madhya Pradesh,Indore,Electronics,Mouse,4,700,0.0,2800.0,384.69,UPI
103762,2024-02-20,CUST1086,Maharashtra,Mumbai,Electronics,Monitor,1,12000,0.0,12000.0,1885.18,Wallet
103763,2025-03-14,CUST1025,Uttar Pradesh,Lucknow,Electronics,Keyboard,5,1200,15.0,5100.0,688.99,UPI
103764,2023-04-13,CUST1053,Delhi,Delhi,Clothing,Jacket,5,3500,15.0,14875.0,4482.07,Wallet
103765,2024-05-17,CUST1230,Punjab,Ludhiana,Clothing,Jeans,5,1800,15.0,7650.0,2232.32,Card
103766,2025-04-17,CUST1085,Madhya Pradesh,Indore,Clothing,Jacket,3,3500,15.0,8925.0,2360.28,Card
103767,2025-01-16,CUST1291,Karnataka,Bengaluru,Electronics,Keyboard,1,1200,5.0,1140.0,92.73,Net Banking
103768,2024-05-22,CUST1182,Delhi,Delhi,Clothing,Jacket,5,3500,20.0,14000.0,4409.8,UPI
103769,2024-07-08,CUST1061,Tamil Nadu,Chennai,Home,Fan,3,2200,20.0,5280.0,815.29,Wallet
103770,2023-10-16,CUST1255,Uttar Pradesh,Lucknow,Furniture,Sofa,1,25000,15.0,21250.0,2908.18,Net Banking
103771,2023-08-29,CUST1190,Karnataka,Bengaluru,Furniture,Desk,5,8000,20.0,32000.0,6892.73,Net Banking
103772,2024-09-18,CUST1102,Delhi,Delhi,Home,Mixer,2,2800,10.0,5040.0,578.94,UPI
103773,2024-05-17,CUST1057,Gujarat,Ahmedabad,Home,Fan,4,2200,20.0,7040.0,1045.51,Wallet
103774,2024-11-25,CUST1019,Maharashtra,Mumbai,Electronics,Monitor,5,12000,20.0,48000.0,8423.7,Card
103775,2024-10-18,CUST1201,Haryana,Gurugram,Electronics,Mouse,5,700,15.0,2975.0,675.93,Wallet
103776,2023-12-06,CUST1091,Maharashtra,Mumbai,Furniture,Sofa,4,25000,10.0,90000.0,13301.76,Net Banking
103777,2024-05-31,CUST1063,Punjab,Ludhiana,Furniture,Chair,2,3500,20.0,5600.0,955.89,UPI
103778,2024-01-13,CUST1062,Madhya Pradesh,Indore,Furniture,Sofa,2,25000,15.0,42500.0,6194.33,Net Banking
103779,2024-10-22,CUST1235,Delhi,,Furniture,Sofa,2,25000,,47500.0,,
103780,2025-04-10,CUST1224,Madhya Pradesh,Indore,Home,Fan,1,2200,5.0,2090.0,17.65,Cash
103781,2024-07-30,CUST1040,Uttar Pradesh,Lucknow,Electronics,Keyboard,3,1200,15.0,3060.0,271.76,Net Banking
103782,2023-11-23,CUST1105,Punjab,Ludhiana,Clothing,T-Shirt,1,800,5.0,760.0,80.19,Cash
103783,2025-05-27,CUST1072,Karnataka,Bengaluru,Furniture,Sofa,1,25000,0.0,25000.0,3541.73,Net Banking
103784,2023-07-12,CUST1194,Haryana,Gurugram,Furniture,Chair,5,3500,10.0,15750.0,2770.12,Wallet
103785,2024-08-13,CUST1051,Delhi,Delhi,Clothing,Jeans,3,1800,15.0,4590.0,1238.31,Net Banking
103786,2024-02-14,CUST1293,Haryana,Gurugram,Home,Fan,1,2200,20.0,1760.0,120.77,Cash
103787,2023-03-11,CUST1008,Gujarat,Ahmedabad,Furniture,Sofa,3,25000,10.0,67500.0,9721.37,Cash
103788,2025-05-11,CUST1299,Punjab,Ludhiana,Furniture,Desk,5,8000,15.0,34000.0,7273.04,Card
103789,2024-09-29,CUST1058,Gujarat,Surat,Electronics,Laptop,1,55000,20.0,44000.0,7594.92,Card
103790,2023-11-25,CUST1107,Karnataka,Bengaluru,Furniture,Sofa,5,25000,5.0,118750.0,17325.49,Wallet
103791,2023-02-08,CUST1096,Gujarat,Surat,Clothing,Jacket,1,3500,0.0,3500.0,747.51,Cash
103792,2025-06-18,CUST1082,Gujarat,Surat,Home,Fan,4,2200,0.0,8800.0,1405.17,Net Banking
103793,2023-01-04,CUST1091,Punjab,Ludhiana,Furniture,Desk,3,8000,10.0,21600.0,4256.89,UPI
103794,2023-09-13,CUST1291,Madhya Pradesh,Indore,Furniture,Desk,3,8000,15.0,20400.0,4373.16,Cash
103795,2024-01-30,CUST1196,Maharashtra,Pune,Electronics,Monitor,1,12000,15.0,10200.0,1682.92,UPI
103796,2025-03-21,CUST1127,Rajasthan,Kota,Clothing,Jeans,4,1800,0.0,7200.0,2087.17,Wallet
103797,2023-12-12,CUST1068,Karnataka,Bengaluru,Electronics,Laptop,4,55000,20.0,176000.0,31453.97,UPI
103798,2024-10-10,CUST1054,Rajasthan,Jaipur,Clothing,Jacket,1,3500,5.0,3325.0,939.54,Net Banking
103799,2023-12-12,CUST1223,Haryana,Gurugram,Clothing,Jeans,1,1800,15.0,1530.0,1.55,Cash
103800,2024-03-21,CUST1200,Maharashtra,Mumbai,Electronics,Keyboard,3,1200,0.0,3600.0,438.65,Cash
103801,2024-03-17,CUST1163,Madhya Pradesh,Indore,Electronics,Mouse,5,700,10.0,3150.0,589.57,Wallet
103802,2024-08-02,CUST1030,Karnataka,Bengaluru,Electronics,Monitor,5,12000,0.0,60000.0,10503.04,Cash
103803,2024-08-21,CUST1059,Delhi,Delhi,Furniture,Sofa,3,25000,20.0,60000.0,8911.46,UPI
103804,2023-10-25,CUST1056,Madhya Pradesh,Indore,Clothing,T-Shirt,5,800,20.0,3200.0,843.3,Cash
103805,2024-08-18,CUST1097,Karnataka,Bengaluru,Electronics,Laptop,2,55000,20.0,88000.0,15384.42,Wallet
103806,2023-05-04,CUST1083,Karnataka,Bengaluru,Electronics,Keyboard,2,1200,15.0,2040.0,396.23,UPI
103807,2024-06-02,CUST1154,Delhi,Delhi,Electronics,Monitor,3,12000,0.0,36000.0,6151.32,Cash
103808,2024-10-01,CUST1152,Haryana,Gurugram,Home,Cookware,5,4500,20.0,18000.0,4088.54,Wallet
103809,2024-01-30,CUST1234,Madhya Pradesh,Indore,Electronics,Mouse,4,700,5.0,2660.0,503.72,Cash
103810,2023-11-17,CUST1097,Madhya Pradesh,Indore,Electronics,Monitor,3,12000,10.0,32400.0,5333.74,Card
103811,2023-05-21,CUST1111,Maharashtra,Mumbai,Electronics,Laptop,1,55000,0.0,55000.0,9617.18,UPI
103812,2023-09-14,CUST1006,Maharashtra,Pune,Clothing,Jeans,5,1800,5.0,8550.0,2432.64,Card
103813,2023-03-25,CUST1124,Delhi,Delhi,Furniture,Sofa,3,25000,15.0,63750.0,9298.02,Card
103814,2024-03-10,CUST1225,Punjab,Ludhiana,Electronics,Mouse,3,700,5.0,1995.0,339.97,UPI
103815,2025-01-19,CUST1101,Punjab,Ludhiana,Home,Fan,4,2200,0.0,8800.0,1255.41,Wallet
103816,2024-07-06,CUST1255,Uttar Pradesh,Lucknow,Home,Cookware,4,4500,15.0,15300.0,3598.69,Net Banking
103817,2025-05-13,CUST1026,Karnataka,Bengaluru,Furniture,Chair,1,3500,15.0,2975.0,187.93,UPI
103818,2025-04-13,CUST1252,Gujarat,Ahmedabad,Furniture,Chair,1,3500,10.0,3150.0,270.43,Card
103819,2023-10-24,CUST1033,Punjab,Ludhiana,Clothing,Jeans,2,1800,10.0,3240.0,727.48,Net Banking
103820,2023-11-23,CUST1094,Tamil Nadu,Chennai,Furniture,Sofa,2,25000,15.0,42500.0,6063.58,Card
103821,2024-11-17,CUST1085,Maharashtra,Pune,Electronics,Mouse,5,700,20.0,2800.0,358.35,Net Banking
103822,2025-06-16,CUST1118,Rajasthan,Kota,Home,Cookware,1,4500,15.0,3825.0,786.71,Cash
103823,2023-03-14,CUST1041,Haryana,Gurugram,Home,Cookware,2,4500,0.0,9000.0,1849.53,Net Banking
103824,2024-04-23,CUST1029,Karnataka,Bengaluru,Furniture,Sofa,1,25000,5.0,23750.0,3371.89,Cash
103825,2024-07-25,CUST1282,Uttar Pradesh,Lucknow,Electronics,Monitor,1,12000,15.0,10200.0,1783.24,Cash
103826,2023-12-21,CUST1233,Madhya Pradesh,Indore,Clothing,Jacket,5,3500,20.0,14000.0,4340.98,Net Banking
103827,2023-01-12,CUST1166,Gujarat,Ahmedabad,Home,Cookware,4,4500,5.0,17100.0,3807.92,Wallet
103828,2023-10-12,CUST1087,Haryana,Gurugram,Clothing,T-Shirt,5,800,10.0,3600.0,877.07,Card
103829,2025-04-24,CUST1096,Gujarat,Ahmedabad,Clothing,Jacket,3,3500,10.0,9450.0,2606.29,UPI
103830,2023-08-02,CUST1181,Punjab,Ludhiana,Clothing,Jacket,1,3500,10.0,3150.0,696.17,UPI
103831,2024-11-19,CUST1117,Uttar Pradesh,Lucknow,Electronics,Laptop,5,55000,15.0,233750.0,41870.82,Net Banking
103832,2023-09-15,CUST1033,Rajasthan,Kota,Furniture,Desk,3,8000,20.0,19200.0,3843.71,Net Banking
103833,2025-06-05,CUST1249,Maharashtra,Pune,Furniture,Desk,2,8000,5.0,15200.0,3233.56,Wallet
103834,2023-03-24,CUST1225,Maharashtra,Mumbai,Home,Mixer,2,2800,5.0,5320.0,951.03,UPI
103835,2023-05-03,CUST1036,Karnataka,Bengaluru,Furniture,Desk,3,8000,15.0,20400.0,4008.6,Card
103836,2024-05-24,CUST1111,Tamil Nadu,Chennai,Home,Cookware,3,4500,20.0,10800.0,2201.16,UPI
103837,2024-07-01,CUST1257,Maharashtra,Mumbai,Electronics,Keyboard,5,1200,5.0,5700.0,800.05,Net Banking
103838,2023-01-27,CUST1013,Karnataka,Bengaluru,Furniture,Chair,1,3500,15.0,2975.0,242.0,Card
103839,2024-11-24,CUST1019,Punjab,Ludhiana,Electronics,Laptop,2,55000,15.0,93500.0,16458.13,UPI
103840,2023-01-25,CUST1278,Punjab,Ludhiana,Furniture,Chair,5,3500,5.0,16625.0,2957.11,UPI
103841,2024-10-11,CUST1281,Punjab,Ludhiana,Home,Mixer,2,2800,20.0,4480.0,817.79,Net Banking
103842,2024-08-10,CUST1244,Gujarat,Surat,Home,Cookware,2,4500,5.0,8550.0,1746.46,UPI
103843,2024-11-11,CUST1253,Punjab,Ludhiana,Furniture,Sofa,2,25000,0.0,50000.0,7160.1,Cash
103844,2024-02-26,CUST1184,Punjab,Ludhiana,Furniture,Sofa,2,25000,10.0,45000.0,6652.99,UPI
103845,2023-10-27,CUST1056,Rajasthan,Jaipur,Electronics,Laptop,3,55000,15.0,140250.0,25189.61,Card
103846,2023-05-17,CUST1024,Karnataka,Bengaluru,Electronics,Mouse,3,700,10.0,1890.0,165.45,Net Banking
103847,2025-05-31,CUST1237,Madhya Pradesh,Indore,Furniture,Sofa,2,25000,5.0,47500.0,6884.53,Card
103848,2025-05-19,CUST1232,Haryana,Gurugram,Electronics,Monitor,4,12000,0.0,48000.0,8268.11,Net Banking
103849,2024-04-20,CUST1039,Gujarat,Ahmedabad,Home,Fan,4,2200,10.0,7920.0,1150.55,Card
103850,2024-10-20,CUST1082,Haryana,Gurugram,Furniture,Sofa,5,25000,0.0,125000.0,18423.37,UPI
103851,2024-08-24,CUST1129,Rajasthan,Kota,Clothing,Jacket,4,3500,5.0,13300.0,4043.44,Cash
103852,2025-03-20,CUST1233,Haryana,Gurugram,Clothing,Jacket,5,3500,15.0,14875.0,4419.66,Card
103853,2024-08-15,CUST1206,Rajasthan,Kota,Clothing,T-Shirt,5,800,20.0,3200.0,637.17,Cash
103854,2024-09-26,CUST1098,Uttar Pradesh,Lucknow,Electronics,Mouse,1,700,10.0,630.0,-122.0,Wallet
103855,2023-10-13,CUST1156,Delhi,Delhi,Electronics,Keyboard,2,1200,15.0,2040.0,236.04,Wallet
103856,2023-11-20,CUST1128,Uttar Pradesh,Lucknow,Furniture,Chair,5,3500,5.0,16625.0,2971.58,UPI
103857,2023-02-25,CUST1239,Tamil Nadu,Chennai,Home,Mixer,5,2800,10.0,12600.0,2466.21,UPI
103858,2023-12-21,CUST1183,Punjab,Ludhiana,Clothing,T-Shirt,4,800,20.0,2560.0,821.17,Cash
103859,2024-06-12,CUST1211,Punjab,Ludhiana,Clothing,T-Shirt,3,800,10.0,2160.0,503.42,Net Banking
103860,2025-01-17,CUST1069,Haryana,Gurugram,Home,Cookware,5,4500,20.0,18000.0,3980.04,UPI
103861,2025-02-13,CUST1158,Rajasthan,Kota,Electronics,Laptop,4,55000,5.0,209000.0,37560.25,Net Banking
103862,2024-01-11,CUST1251,Tamil Nadu,Chennai,Electronics,Laptop,2,55000,10.0,99000.0,17460.36,Wallet
103863,2023-03-25,CUST1267,Punjab,Ludhiana,Electronics,Keyboard,1,1200,0.0,1200.0,30.02,Net Banking
103864,2024-05-24,CUST1030,Delhi,Delhi,Clothing,Jeans,2,1800,15.0,3060.0,732.72,Cash
103865,2024-04-22,CUST1007,Rajasthan,Jaipur,Home,Fan,1,2200,0.0,2200.0,120.06,Card
103866,2023-08-18,CUST1014,Rajasthan,Kota,Furniture,Chair,3,3500,15.0,8925.0,1438.17,Net Banking
103867,2023-09-20,CUST1030,Tamil Nadu,Chennai,Furniture,Chair,3,3500,15.0,8925.0,1439.23,Card
103868,2024-09-01,CUST1256,Gujarat,Surat,Electronics,Keyboard,2,1200,20.0,1920.0,173.36,Wallet
103869,2023-10-17,CUST1270,Delhi,Delhi,Furniture,Desk,4,8000,20.0,25600.0,5371.8,UPI
103870,2023-10-23,CUST1125,Haryana,Gurugram,Electronics,Mouse,1,700,0.0,700.0,-220.51,Card
103871,2025-03-17,CUST1063,Tamil Nadu,Chennai,Furniture,Chair,3,3500,10.0,9450.0,1796.4,Card
103872,2023-10-05,CUST1123,Uttar Pradesh,Lucknow,Home,Fan,5,2200,0.0,11000.0,1920.29,Net Banking
103873,2025-04-12,CUST1169,Tamil Nadu,Chennai,Clothing,T-Shirt,2,800,10.0,1440.0,320.79,Card
103874,2025-04-21,CUST1172,Delhi,Delhi,Home,Mixer,3,2800,0.0,8400.0,1574.44,Cash
103875,2023-01-12,CUST1250,Rajasthan,Jaipur,Electronics,Laptop,1,55000,20.0,44000.0,7857.5,UPI
103876,2024-01-05,CUST1065,Maharashtra,Mumbai,Furniture,Sofa,4,25000,20.0,80000.0,11597.17,Card
103877,2023-09-08,CUST1187,Tamil Nadu,Chennai,Electronics,Keyboard,3,1200,5.0,3420.0,408.11,Card
103878,2024-02-24,CUST1055,Tamil Nadu,Chennai,Clothing,Jacket,2,3500,10.0,6300.0,1910.34,Cash
103879,2023-12-04,CUST1161,Gujarat,Surat,Clothing,Jeans,2,1800,15.0,3060.0,485.04,Card
103880,2024-10-01,CUST1188,Tamil Nadu,Chennai,Home,Fan,5,2200,5.0,10450.0,1507.07,UPI
103881,2023-07-16,CUST1068,Punjab,Ludhiana,Electronics,Keyboard,5,1200,20.0,4800.0,923.66,Card
103882,2024-12-11,CUST1105,Maharashtra,Pune,Clothing,Jacket,3,3500,20.0,8400.0,2407.97,Cash
103883,2024-05-22,CUST1161,Karnataka,Bengaluru,Furniture,Sofa,5,25000,0.0,125000.0,18283.27,UPI
103884,2024-01-05,CUST1132,Madhya Pradesh,Indore,Home,Cookware,5,4500,0.0,22500.0,4986.27,Cash
103885,2023-09-17,CUST1146,Uttar Pradesh,Lucknow,Furniture,Desk,2,8000,10.0,14400.0,2898.1,Cash
103886,2025-04-06,CUST1027,Rajasthan,Kota,Home,Fan,5,2200,5.0,10450.0,1638.79,UPI
103887,2024-07-13,CUST1222,Haryana,Gurugram,Home,Mixer,4,2800,20.0,8960.0,1566.42,Card
103888,2025-03-15,CUST1287,Uttar Pradesh,Lucknow,Home,Fan,3,2200,5.0,6270.0,811.44,Cash
103889,2023-01-23,CUST1130,Madhya Pradesh,Indore,Clothing,Jacket,4,3500,0.0,14000.0,4367.13,UPI
